Genome,ID,Start,Stop,Size (nt),Strand,Function
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH5,1067063,1067470,405,+,Glyco_trans_4_4; Glyco_trans_1_4; InterPro=IPR028098
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH6,1067471,1067912,440,+,Wzy_C; InterPro=IPR007016; IPR051533
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH7,1068017,1068237,219,+,PCMT; InterPro=IPR029063; IPR000682
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH8,1068287,1068751,463,+,OEP; InterPro=IPR003423; IPR051906; IPR010130
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH9,1068809,1069029,218,+,DUF2497; InterPro=IPR019632
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI0,1069065,1069974,908,+,tRNA-synt_1; Anticodon_1; Val_tRNA-synt_C; InterPro=IPR037118; IPR014729; IPR009008; IPR002303; IPR002300; IPR013155; IPR019499; IPR010978; IPR009080; IPR033705
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI1,1070032,1070111,78,-,none
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI2,1070161,1070282,119,-,DUF2852; InterPro=IPR021273
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI3,1070338,1070700,360,-,ADH_zinc_N; ADH_N; InterPro=IPR013149; IPR013154; IPR020843; IPR011032; IPR036291
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI4,1070773,1071350,575,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI5,1071409,1071688,277,+,Sel1; InterPro=IPR011990; IPR050767
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI6,1071714,1071842,126,-,EthD; InterPro=IPR009799; IPR011008
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI7,1071898,1072414,514,+,MlrC_C; DUF1485; InterPro=IPR010799; IPR015995; IPR009197
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI8,1072415,1072563,147,-,ABM; InterPro=IPR007138; IPR050744; IPR011008
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI9,1072598,1072898,299,+,AraC_N; HTH_18; InterPro=IPR009594; IPR018060; IPR009057
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ0,1072902,1073166,263,-,Transpeptidase; InterPro=IPR012338; IPR001460; IPR050515
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ1,1073198,1073335,135,-,GFA; InterPro=IPR006913; IPR011057
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ2,1073432,1073693,260,-,Exo_endo_phos; InterPro=IPR036691; IPR005135; IPR004808; IPR037493
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ3,1073692,1073888,194,-,PAS_5; InterPro=IPR009922
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ4,1073925,1074041,115,-,Fe; S_biosyn; InterPro=IPR035903; IPR000361; IPR016092
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM6,406238,406629,389,+,Aminotran_1_2; InterPro=IPR015421; IPR015422; IPR004839; IPR050881; IPR015424
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM7,406675,406981,304,+,Str_synth; SSL_N; InterPro=IPR011042; IPR018119
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM8,407006,407360,352,-,Iso_dh; InterPro=IPR004429; IPR024084
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM9,407359,407552,191,-,Aconitase_C; InterPro=IPR015928; IPR000573; IPR050075; IPR004431; IPR033940
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN0,407551,408018,466,-,Aconitase; InterPro=IPR015931; IPR004430; IPR001030; IPR050067; IPR036008; IPR033941
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN1,408017,408412,393,-,HMGL-like; HCS_D2; InterPro=IPR013785; IPR000891; IPR054691; IPR050073
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN2,408453,408882,427,-,PALP; InterPro=IPR036052; IPR001926; IPR002912; IPR050147; IPR045865; IPR005789; IPR044561
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN3,408877,408981,103,-,ACT_5; InterPro=IPR045865
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN4,408982,409549,566,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN5,409556,409896,339,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN6,409899,410452,552,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN7,410606,410759,151,+,none; InterPro=IPR001789; IPR011006
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN8,410795,410999,203,+,DNA_pol_A_exo1; InterPro=IPR036397; IPR002562; IPR051086; IPR012337
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN9,411032,411272,238,+,LptC; InterPro=IPR010664; IPR026265
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP0,411286,411446,158,+,LptD_N; InterPro=IPR005653; IPR052037
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP1,411446,411708,260,+,ABC_tran; BCA_ABC_TP_C; InterPro=IPR027417; IPR003439; IPR032823; IPR051120; IPR003593; IPR030921
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP2,411727,412209,480,+,Sigma54_AID; Sigma54_DBD; Sigma54_CBD; InterPro=IPR038709; IPR000394; IPR007634; IPR007046
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP3,412245,412443,196,+,Ribosomal_S30AE; Ribosom_S30AE_C; InterPro=IPR036567; IPR038416; IPR034694; IPR003489; IPR032528; IPR050574
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP4,412487,412642,154,+,PTS_EIIA_2; InterPro=IPR016152; IPR002178; IPR051541
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP5,412679,412761,80,-,DUF1150; InterPro=IPR009531
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP6,412832,413096,263,-,BacA; InterPro=IPR003824
Pasteurella multocida (strain Pm70),Q9CKK0,608342,608487,143,-,Tyr_Deacylase; InterPro=IPR023509; IPR003732
Pasteurella multocida (strain Pm70),Q9CKJ9,608486,608803,315,-,Virul_fac_BrkB; InterPro=IPR023679; IPR017039
Pasteurella multocida (strain Pm70),Q9CKJ8,608802,608959,156,-,SEC-C; YchJ_M-like; InterPro=IPR023006; IPR048469; IPR032710
Pasteurella multocida (strain Pm70),Q9CKJ7,608991,609217,225,-,LysE; InterPro=IPR001123
Pasteurella multocida (strain Pm70),Q9CKJ6,609221,609460,237,+,Ribul_P_3_epim; InterPro=IPR013785; IPR026019; IPR000056; IPR011060
Pasteurella multocida (strain Pm70),Q9CKJ5,609469,609694,223,+,HAD_2; InterPro=IPR023198; IPR023214; IPR037512; IPR041492; IPR006439; IPR050155; IPR036412
Pasteurella multocida (strain Pm70),P57956,609697,610031,332,+,tRNA; synt_1b; InterPro=IPR014729; IPR024109; IPR002305; IPR002306; IPR050203
Pasteurella multocida (strain Pm70),Q9CKJ4,610084,610933,847,+,TonB_dep_Rec_b-barrel; Plug; InterPro=IPR037066; IPR036942; IPR000531; IPR012910; IPR039426
Pasteurella multocida (strain Pm70),Q9CKJ3,611003,611214,210,+,none
Pasteurella multocida (strain Pm70),Q9CKJ2,611237,611751,512,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pasteurella multocida (strain Pm70),P57957,611787,612399,610,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pasteurella multocida (strain Pm70),Q9CKJ1,612486,612716,229,-,Asp_Glu_race; InterPro=IPR001920; IPR015942; IPR004380
Pasteurella multocida (strain Pm70),Q9CKJ0,612723,612799,75,-,ACT_5; InterPro=IPR045865
Pasteurella multocida (strain Pm70),Q9CKI9,612812,613362,548,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pasteurella multocida (strain Pm70),Q9CKI8,613482,613754,271,+,Hydrolase_3; InterPro=IPR023214; IPR036412; IPR000150; IPR006379
Pasteurella multocida (strain Pm70),Q9CKI7,613760,613894,133,+,CRCB; InterPro=IPR003691
Pasteurella multocida (strain Pm70),Q9CKI6,613887,614205,316,-,Abhydrolase_1; InterPro=IPR029058; IPR000073; IPR051044
Pasteurella multocida (strain Pm70),Q9CKI5,614252,614622,368,-,Semialdhyde_dh; Semialdhyde_dhC; InterPro=IPR012080; IPR000534; IPR012280; IPR036291; IPR011534
Pasteurella multocida (strain Pm70),Q9CKI4,614689,614768,78,+,none
Pasteurella multocida (strain Pm70),Q9CKI3,614775,614892,116,+,DUF596; InterPro=IPR023138; IPR007670
Pasteurella multocida (strain Pm70),Q9CKI2,614960,615081,120,+,DUF596; InterPro=IPR023138; IPR007670
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD6,1571531,1571624,92,+,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD5,1571651,1572974,1321,-,Aldedh; Pro_dh; Pro_dh-DNA_bdg; PRODH; PutA_1st; InterPro=IPR013321; IPR024090; IPR016163; IPR016162; IPR015590; IPR002872; IPR024082; IPR041349; IPR048798; IPR025703; IPR050485; IPR010985; IPR029041; IPR016161; IPR024089; IPR005933
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD4,1573039,1573534,493,+,SSF; InterPro=IPR038377; IPR001734; IPR050277; IPR011851
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD3,1573548,1573844,294,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD2,1573878,1574086,207,+,F420_oxidored; InterPro=IPR028939; IPR051267; IPR036291
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD1,1574127,1574619,491,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD0,1574675,1574972,295,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC9,1574971,1575238,265,+,LprI; InterPro=IPR009739; IPR052755
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC8,1575244,1575492,246,-,DUF2461; InterPro=IPR012808; IPR015996
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q3V7N0,1575523,1576040,515,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC7,1576040,1576656,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC6,1576681,1576990,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC5,1576998,1577085,85,-,ACT_5; InterPro=IPR045865
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC4,1577111,1577659,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC3,1577871,1578380,507,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC2,1578399,1578512,111,-,DUF413; InterPro=IPR007335
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC1,1578552,1578828,274,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC0,1578835,1579156,319,-,BPD_transp_2; InterPro=IPR001851
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZB9,1579156,1579492,335,-,BPD_transp_2; InterPro=IPR053777; IPR001851
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZB8,1579488,1579997,507,-,ABC_tran; InterPro=IPR027417; IPR049716; IPR003439; IPR050107; IPR003593
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZB7,1580058,1580377,317,-,Peripla_BP_4; InterPro=IPR054837; IPR025997; IPR028082
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG1,1513369,1513664,294,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG2,1513698,1513907,207,+,F420_oxidored; InterPro=IPR028939; IPR051267; IPR036291
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG3,1513947,1514440,491,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG4,1514502,1514798,295,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG5,1514797,1515064,265,+,LprI; InterPro=IPR009739; IPR052755
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG6,1515070,1515318,246,-,DUF2461; InterPro=IPR012808; IPR015996
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG7,1515352,1515499,145,-,none
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG8,1515498,1515694,195,-,none; InterPro=IPR023347
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG9,1515742,1515901,158,-,T6SS_HCP; InterPro=IPR036624; IPR008514; IPR052947
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH0,1516085,1516599,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH1,1516601,1517218,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH2,1517243,1517551,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH3,1517560,1517647,85,-,ACT_5; InterPro=IPR045865
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH4,1517666,1518215,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH5,1518431,1518939,507,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH6,1518958,1519071,111,-,DUF413; InterPro=IPR007335
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH7,1519111,1519387,274,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH8,1519394,1519715,319,-,BPD_transp_2; InterPro=IPR001851
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH9,1519715,1520052,335,-,BPD_transp_2; InterPro=IPR053777; IPR001851
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHI0,1520047,1520554,505,-,ABC_tran; InterPro=IPR027417; IPR049716; IPR003439; IPR050107; IPR003593
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHI1,1520618,1520936,317,-,Peripla_BP_4; InterPro=IPR054837; IPR025997; IPR028082
Pelagibacter ubique (strain HTCC1062),Q4FM29,310634,311086,450,+,Response_reg; Sigma54_activat; HTH_8; InterPro=IPR027417; IPR001789; IPR002078; IPR002197; IPR003593; IPR009057; IPR011006
Pelagibacter ubique (strain HTCC1062),Q4FM28,311086,311550,462,+,TrkA_C; TrkA_N; InterPro=IPR036721; IPR006037; IPR003148; IPR006036; IPR050721; IPR036291
Pelagibacter ubique (strain HTCC1062),Q4FM27,311551,312021,468,+,none
Pelagibacter ubique (strain HTCC1062),Q4FM26,312114,312461,345,+,SBP_bac_3; InterPro=IPR001638; IPR051455
Pelagibacter ubique (strain HTCC1062),Q4FM25,312483,312864,380,+,BPD_transp_1; InterPro=IPR035906; IPR000515; IPR043429; IPR010065
Pelagibacter ubique (strain HTCC1062),Q4FM24,312864,313291,425,+,BPD_transp_1; InterPro=IPR035906; IPR000515; IPR043429; IPR010065
Pelagibacter ubique (strain HTCC1062),Q4FM23,313292,313537,243,+,ABC_tran; InterPro=IPR027417; IPR003439; IPR030679; IPR050086; IPR003593
Pelagibacter ubique (strain HTCC1062),Q4FM22,313595,313719,122,+,HTH_3; InterPro=IPR010982; IPR001387
Pelagibacter ubique (strain HTCC1062),Q4FM21,313744,314130,384,+,none; InterPro=IPR008929
Pelagibacter ubique (strain HTCC1062),Q4FM20,314246,315122,874,+,tRNA-synt_1; Anticodon_1; Val_tRNA-synt_C; InterPro=IPR037118; IPR014729; IPR009008; IPR002303; IPR002300; IPR013155; IPR019499; IPR010978; IPR009080; IPR033705
Pelagibacter ubique (strain HTCC1062),Q4FM19,315122,315695,571,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Pelagibacter ubique (strain HTCC1062),Q4FM18,315695,316095,399,+,NTP_transferase; MannoseP_isomer; InterPro=IPR014710; IPR029044; IPR005835; IPR001538; IPR051161; IPR011051; IPR049577
Pelagibacter ubique (strain HTCC1062),Q4FM17,316115,316188,72,-,DUF6552; InterPro=IPR046682
Pelagibacter ubique (strain HTCC1062),Q4FM16,316226,316347,119,+,FUR; InterPro=IPR036388; IPR002481; IPR036390
Pelagibacter ubique (strain HTCC1062),Q4FM15,316347,316479,131,+,none
Pelagibacter ubique (strain HTCC1062),Q4FM14,316484,316817,331,+,Ldh_2; InterPro=IPR043144; IPR043143; IPR003767; IPR036111
Pelagibacter ubique (strain HTCC1062),Q4FM13,316814,317073,257,-,Exo_endo_phos; InterPro=IPR036691; IPR005135; IPR004808; IPR037493
Pelagibacter ubique (strain HTCC1062),Q4FM12,317073,317179,104,-,Fe; S_biosyn; InterPro=IPR035903; IPR000361; IPR016092
Pelagibacter ubique (strain HTCC1062),Q4FM11,317196,317567,370,+,HD; HD_assoc; InterPro=IPR023023; IPR006674; IPR026875; IPR050135; IPR003607; IPR006261
Pelagibacter ubique (strain HTCC1062),Q4FM10,317567,318145,576,+,tRNA-synt_1d; Arg_tRNA_synt_N; DALR_1; InterPro=IPR036695; IPR014729; IPR001278; IPR035684; IPR005148; IPR008909; IPR009080
Pelagibacter ubique (strain HTCC1062),Q4FM09,318145,318233,86,+,none
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS33,920927,921113,185,-,Hydrolase_like; InterPro=IPR023214; IPR004446; IPR036412; IPR006543; IPR006549
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS34,921141,921492,349,+,DAHP_synth_1; InterPro=IPR013785; IPR006218; IPR006219
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS35,921511,921807,294,-,Peptidase_S49; InterPro=IPR002142; IPR029045; IPR004635; IPR047272
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS36,921825,921982,155,+,Metallophos_2; InterPro=IPR029052; IPR024654; IPR000979
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS37,922010,922282,270,-,CDP; OH_P_transf; InterPro=IPR043130; IPR000462; IPR050324; IPR004533
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS38,922288,922508,219,-,PS_Dcarbxylase; InterPro=IPR033175; IPR003817
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS39,922572,922911,337,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS40,922983,923149,164,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS41,923163,923326,162,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS42,923342,923909,565,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS43,923963,924517,552,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS44,924624,925197,572,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS45,925306,925476,168,+,PEP; CTERM; InterPro=IPR013424
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS46,925556,925643,85,-,HTH_28; InterPro=IPR055247; IPR010921
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS47,925689,925865,175,-,none; InterPro=IPR036515; IPR052715; IPR002686
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS48,925873,926047,172,-,NUDIX; InterPro=IPR000086; IPR020476; IPR050241; IPR015797
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS49,926112,926380,266,+,Endonuclease_NS; InterPro=IPR044929; IPR001604; IPR040255; IPR020821; IPR044925
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS50,926379,926464,84,+,none
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS51,926462,926544,80,+,UPF0270; InterPro=IPR036685; IPR010648
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS52,926573,926949,375,+,Peptidase_M20; M20_dimer; InterPro=IPR002933; IPR011650; IPR036264; IPR010162
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS53,926987,927398,409,+,Metallophos; SbcD_C; InterPro=IPR029052; IPR004843; IPR026843; IPR050535; IPR004593; IPR041796
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA1,747126,747271,143,+,RC; P840_PscD; InterPro=IPR019608
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA2,747358,747621,261,-,YfiO; InterPro=IPR011990; IPR039565
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA3,747622,747796,172,-,OmpA; InterPro=IPR036737; IPR039001; IPR006665; IPR006664; IPR050330; IPR014169
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA4,747824,747982,156,-,OmpA; InterPro=IPR036737; IPR039001; IPR006665; IPR006664; IPR050330; IPR014169
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA5,747996,748437,439,-,PD40; InterPro=IPR011042; IPR014167
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA6,748495,748794,297,-,TonB_2; InterPro=IPR037682; IPR051045
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA7,748797,748929,130,-,ExbD; InterPro=IPR003400; IPR014168
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDJ9,748939,749158,218,-,MotA_ExbB; InterPro=IPR002898; IPR050790; IPR014163
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK0,749167,749693,525,-,DUF92; InterPro=IPR002794
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK1,749717,749792,73,-,none
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK2,749844,750410,564,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK3,750413,750986,572,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK4,751066,752215,1147,+,Response_reg; HATPase_c; PAS_3; PAS_4; PAS_8; PAS_9; InterPro=IPR036890; IPR001789; IPR003594; IPR013655; IPR013656; IPR000014; IPR004358; IPR005467; IPR000700; IPR052162; IPR003661; IPR036097; IPR011006; IPR035965
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK5,752230,752271,39,+,none
